Restaurant_ ID,Country_Code,Longitude,Latitude,Average_Cost_for_two,Has_Table_booking,Has_Online_delivery,Is_delivering_now,Switch_to_order_menu,Price_range,Aggregate_rating,Rating_color,Rating_text,Votes,Restaurant_name,City,Address,Locality,Locality_verbose,Cuisines,Currency
18445740,1,77.51136148,28.46341884,250,0,0,0,0,1,0,White,Not Rated,0,Kanha Cake O Pastry,Noida,Shop Gf17 Block B Omaxe Nri City Center Omega Ii Greater Noida Noida,Greater Noida,Greater Noida Noida,Bakery,Indian RupeesRs
18331809,1,77.5079254,28.4642665,300,0,0,0,0,1,0,White,Not Rated,3,Serendipity Cafe,Noida,Ground Floor Ansal Plaza Mall Knowledge Park I Pari Chowk Greater Noida Noida,Greater Noida,Greater Noida Noida,Cafe,Indian RupeesRs
18377925,1,77.5152276,28.4733363,500,0,0,0,0,2,0,White,Not Rated,2,Spice Affair,Noida,Plot 12A Knowledge Park 3 Greater Noida Noida,Greater Noida,Greater Noida Noida,North Indian Chinese,Indian RupeesRs
312287,1,77.5153379,28.4733721,300,0,0,0,0,1,0,White,Not Rated,3,Tandoori Junction,Noida,G17 Max Tower 1 Commercial Belt Alpha 1 Greater Noida Noida,Greater Noida,Greater Noida Noida,North Indian,Indian RupeesRs
18441766,1,77.5134341,28.4725411,300,0,1,0,0,1,0,White,Not Rated,1,TodBistro Cafe,Noida,G10 Parshavnath Bibhav Plaza Alpha 1 Commercial Belt Greater Noida Noida,Greater Noida,Greater Noida Noida,Fast Food,Indian RupeesRs
18281977,1,77.508208,28.4658168,1000,1,0,0,0,3,0,White,Not Rated,3,Upper Deck,Noida,Plot 8 J S Plaza Behind Ansal Plaza Near Pari Chowk Greater Noida Noida,Greater Noida,Greater Noida Noida,North Indian Chinese,Indian RupeesRs
18336259,1,77.5107478,28.4631372,100,0,0,0,0,1,0,White,Not Rated,1,Vadilal Ice Cream Parlour,Noida,Omaxe Nri City Mall Pari Chowk Greater Noida Noida,Greater Noida,Greater Noida Noida,Ice Cream,Indian RupeesRs
18441537,1,77.5141192,28.4726306,200,0,0,0,0,1,0,White,Not Rated,2,Wich N Shake,Noida,Gf30 Parsavnath Bibhab Plaza Commercial Belt Alpha1 Greater Noida Noida,Greater Noida,Greater Noida Noida,Beverages Fast Food,Indian RupeesRs
18128857,1,77.5127637,28.4720755,500,0,1,0,0,2,2.9,Orange,Average,55,Desi Galli,Noida,Behind Harsha Mall Alpha 1 Commercial Belt Greater Noida Noida,Harsha Mall Greater Noida,Harsha Mall Greater Noida Noida,North Indian Chinese,Indian RupeesRs
18279435,1,77.5130325,28.4720107,500,0,1,0,0,2,2.7,Orange,Average,10,Mr Flavour,Noida,Gf7A Harsha Mall Near Kotak Mahindra Bank Commercial Belt Alpha1 Greater Noida Noida,Harsha Mall Greater Noida,Harsha Mall Greater Noida Noida,North Indian Chinese,Indian RupeesRs
18281983,1,77.5125397,28.4719201,300,0,0,0,0,1,3.1,Orange,Average,16,Wah Ji Wah,Noida,Gf17 Harsha Mall Alpha 1 Comercial Belt Greater Noida Noida,Harsha Mall Greater Noida,Harsha Mall Greater Noida Noida,North Indian,Indian RupeesRs
301402,1,77.3387496,28.5637906,1300,1,0,0,0,3,3,Orange,Average,7,Indian Diners,Noida,Hotel Golf View 141 Opposite Botanical Garden Metro Station Sector 37 Noida,Hotel Golf View Sector 37 Noida,Hotel Golf View Sector 37 Noida Noida,North Indian Chinese Continental,Indian RupeesRs
301461,1,77.3387521,28.5637524,2000,1,0,0,0,4,0,White,Not Rated,0,Airborne,Noida,Hotel Golf View 141 Opposite Botanical Garden Metro Station Sector 37 Noida,Hotel Golf View Sector 37 Noida,Hotel Golf View Sector 37 Noida Noida,North Indian Chinese Continental Mughlai,Indian RupeesRs
301468,1,77.3386893,28.5638179,1200,1,0,0,0,3,0,White,Not Rated,0,Vivino  Hotel Golf View,Noida,Hotel Golf View 141 Opposite Botanical Garden Metro Station Sector 37 Noida,Hotel Golf View Sector 37 Noida,Hotel Golf View Sector 37 Noida Noida,Continental,Indian RupeesRs
2342,1,77.3351961,28.5767055,1000,1,1,0,0,3,2.6,Orange,Average,192,Gravity,Noida,402 3Rd Floor Jaipuria Plaza Sector 26 Noida,Jaipuria Plaza Sector 26 Noida,Jaipuria Plaza Sector 26 Noida Noida,Chinese Mughlai North Indian,Indian RupeesRs
309088,1,77.3352789,28.5768465,500,0,1,0,0,2,2.8,Orange,Average,109,Kolkata Biryani House,Noida,138 Jaipuria Plaza Sector 26 Noida,Jaipuria Plaza Sector 26 Noida,Jaipuria Plaza Sector 26 Noida Noida,North Indian Mughlai Biryani,Indian RupeesRs
18334423,1,77.3348554,28.5764701,350,0,1,0,0,1,3.2,Orange,Average,49,Rotees N More,Noida,Shop 118 Jaipuria Plaza Sector 26 Noida,Jaipuria Plaza Sector 26 Noida,Jaipuria Plaza Sector 26 Noida Noida,North Indian Chinese,Indian RupeesRs
439,1,77.3347857,28.5759163,600,0,0,0,0,2,2.6,Orange,Average,44,SaleemS Takeaway,Noida,D 68K1 Jaipuria Plaza Sector 26 Noida,Jaipuria Plaza Sector 26 Noida,Jaipuria Plaza Sector 26 Noida Noida,North Indian Mughlai Chinese,Indian RupeesRs
18431970,1,77.3348596,28.5765143,400,0,1,0,0,1,3.4,Orange,Average,29,Sikandrabadi Biryani,Noida,122 Ground Floor Jaipuria Plaza Sector 26 Noida Delhi Ncr,Jaipuria Plaza Sector 26 Noida,Jaipuria Plaza Sector 26 Noida Noida,Biryani North Indian,Indian RupeesRs
307718,1,77.3348923,28.5763192,300,0,0,0,0,1,3.1,Orange,Average,21,Wok N Spice,Noida,Shop 157 Jaipuria Plaza Sector 26 Noida,Jaipuria Plaza Sector 26 Noida,Jaipuria Plaza Sector 26 Noida Noida,Chinese Fast Food,Indian RupeesRs
5685,1,77.335048,28.5765055,600,0,0,0,0,2,2.7,Orange,Average,33,Zaika Hindustani,Noida,107  109 Jaipuria Plaza Sector 26 Noida,Jaipuria Plaza Sector 26 Noida,Jaipuria Plaza Sector 26 Noida Noida,Mughlai North Indian Chinese,Indian RupeesRs
312243,1,77.3348957,28.5766241,350,0,0,0,0,1,3.6,Yellow,Good,97,Chanda Food,Noida,140 Jaipuria Plaza Sector 26 Noida,Jaipuria Plaza Sector 26 Noida,Jaipuria Plaza Sector 26 Noida Noida,Chinese,Indian RupeesRs
18428614,1,77.3354311,28.5762864,250,0,1,0,0,1,3.5,Yellow,Good,24,Chhote Nawab,Noida,Jaipuria Plaza Sector 26 Noida,Jaipuria Plaza Sector 26 Noida,Jaipuria Plaza Sector 26 Noida Noida,Lucknowi,Indian RupeesRs
18424869,1,77.3348778,28.5764412,500,0,1,0,0,2,3.9,Yellow,Good,40,Delish Bbq,Noida,Shop 116 Jaipuria Plaza Sector 26 Noida,Jaipuria Plaza Sector 26 Noida,Jaipuria Plaza Sector 26 Noida Noida,North Indian Chinese Thai,Indian RupeesRs
307232,1,77.3348627,28.5764862,150,0,1,0,0,1,3.6,Yellow,Good,280,Goli Vada Pav No 1,Noida,120 Ground Floor Jaipuria Plaza Sector 26 Noida,Jaipuria Plaza Sector 26 Noida,Jaipuria Plaza Sector 26 Noida Noida,Street Food,Indian RupeesRs
300907,1,77.3353591,28.5764845,650,0,1,0,0,2,3.6,Yellow,Good,582,Happy Hakka,Noida,149 Jaipuria Plaza Sector 26 Noida,Jaipuria Plaza Sector 26 Noida,Jaipuria Plaza Sector 26 Noida Noida,Chinese Asian Thai,Indian RupeesRs
18382371,1,77.3352114,28.576761,300,0,0,0,0,1,0,White,Not Rated,2,Sadda Adda,Noida,Lgf 11 Jaipuria Plaza Sector 26 Noida,Jaipuria Plaza Sector 26 Noida,Jaipuria Plaza Sector 26 Noida Noida,Cafe,Indian RupeesRs
8422,1,77.5180946,28.4696531,1000,0,0,0,0,3,3.4,Orange,Average,29,BakerS Studio  Jaypee Greens,Noida,Jaypee Greens Golf  Spa Resort G Block Surajpur Noida,Jaypee Greens Golf  Spa Resort Surajpur,Jaypee Greens Golf  Spa Resort Surajpur Noida,Bakery,Indian RupeesRs
8344,1,77.5180946,28.4696531,2000,1,0,0,0,4,3.2,Orange,Average,20,Matrix  Jaypee Greens,Noida,Jaypee Greens Golf  Spa Resort G Block Surajpur Noida,Jaypee Greens Golf  Spa Resort Surajpur,Jaypee Greens Golf  Spa Resort Surajpur Noida,Finger Food,Indian RupeesRs
8441,1,77.5183634,28.4694087,900,0,0,0,0,2,2.9,Orange,Average,14,Tea Lounge  Jaypee Greens,Noida,Jaypee Greens Golf  Spa Resort G Block Surajpur Noida,Jaypee Greens Golf  Spa Resort Surajpur,Jaypee Greens Golf  Spa Resort Surajpur Noida,Cafe,Indian RupeesRs
8351,1,77.5181394,28.4697021,3500,1,0,0,0,4,3.5,Yellow,Good,79,Paatra  Jaypee Greens,Noida,Jaypee Greens Golf  Spa Resort G Block Surajpur Noida,Jaypee Greens Golf  Spa Resort Surajpur,Jaypee Greens Golf  Spa Resort Surajpur Noida,North Indian,Indian RupeesRs
4505,1,77.521526,28.464167,1500,1,0,0,0,3,3.3,Orange,Average,29,Cooks Cafe  Jaypee Greens,Noida,Jaypee Greens Surajpur Kasna Road Greater Noida Noida,Jaypee Greens Greater Noida Noida,Jaypee Greens Greater Noida Noida Noida,Continental North Indian,Indian RupeesRs
18317498,1,77.521526,28.464167,2200,1,0,0,0,4,0,White,Not Rated,1,The Butler  The Chef  Jaypee Greens,Noida,Jaypee Greens Surajpur Kasna Road Greater Noida Noida,Jaypee Greens Greater Noida Noida,Jaypee Greens Greater Noida Noida Noida,Finger Food,Indian RupeesRs
18371434,1,77.3536634,28.5743086,500,0,1,0,0,2,3.3,Orange,Average,14,Burger King,Noida,3Rd Floor Logix City Centre Sector 32 Near Sector 34 Noida,Logix City Centre Sector 32 Noida,Logix City Centre Sector 32 Noida Noida,Burger Fast Food,Indian RupeesRs
18425747,1,77.3533943,28.5746419,600,0,1,0,0,2,3,Orange,Average,18,Cafe Pitacos,Noida,Logix City Centre Sector 32 Near Sector 34 Noida,Logix City Centre Sector 32 Noida,Logix City Centre Sector 32 Noida Noida,Continental Mexican Mediterranean,Indian RupeesRs
18371402,1,77.3539094,28.574221,500,0,0,0,0,2,3.1,Orange,Average,6,Cinnabon  Auntie AnneS,Noida,Atrium Caf Ground Floor Logix City Centre Sector 32 Near Sector 31 Noida,Logix City Centre Sector 32 Noida,Logix City Centre Sector 32 Noida Noida,Desserts Beverages,Indian RupeesRs
18383509,1,77.3535737,28.5743001,300,0,0,0,0,1,3.4,Orange,Average,16,Cocoberry,Noida,Food Court 3Rd Floor Logix City Centre Sector 32 Near Sector 34 Noida,Logix City Centre Sector 32 Noida,Logix City Centre Sector 32 Noida Noida,Desserts,Indian RupeesRs
18446433,1,0,0,950,0,0,0,0,2,3.2,Orange,Average,6,Hakka Haus,Noida,Level 2 Logix City Center Mall Sector 34 Noida,Logix City Centre Sector 32 Noida,Logix City Centre Sector 32 Noida Noida,Chinese Thai,Indian RupeesRs
18349905,1,77.3535737,28.5743001,600,0,0,0,0,2,2.9,Orange,Average,7,Kebab Xpress,Noida,3Rd Floor Logix City Centre Sector 32 Near Sector 34 Noida,Logix City Centre Sector 32 Noida,Logix City Centre Sector 32 Noida Noida,North Indian Mughlai,Indian RupeesRs
18352249,1,77.3536634,28.5742189,500,0,1,0,0,2,2.5,Orange,Average,15,Kfc,Noida,Shop 9 Plot Bw 58 Logix City Centre Sector 32 Near Sector 34 Noida,Logix City Centre Sector 32 Noida,Logix City Centre Sector 32 Noida Noida,American Fast Food Burger,Indian RupeesRs
18383479,1,77.3535737,28.5743001,450,0,1,0,0,1,3.2,Orange,Average,13,Mad Over Donuts,Noida,Food Court 3Rd Floor Logix City Centre Sector 32 Near Sector 34 Noida,Logix City Centre Sector 32 Noida,Logix City Centre Sector 32 Noida Noida,Desserts,Indian RupeesRs
18383470,1,77.3536634,28.5742189,700,0,0,0,0,2,3,Orange,Average,10,Ni Hao,Noida,Food Court 3Rd Floor Logix City Centre Sector 32 Near Sector 34 Noida,Logix City Centre Sector 32 Noida,Logix City Centre Sector 32 Noida Noida,Chinese,Indian RupeesRs
18383460,1,77.3535737,28.5743001,1000,0,0,0,0,3,2.6,Orange,Average,7,Pizza Hut,Noida,Food Court 3Rd Floor Logix City Centre Sector 32 Near Sector 34 Noida,Logix City Centre Sector 32 Noida,Logix City Centre Sector 32 Noida Noida,Italian Pizza Fast Food,Indian RupeesRs
18440424,1,77.3537083,28.5743576,500,0,1,0,0,2,2.6,Orange,Average,5,Subway,Noida,Lower Ground Floor Logix City Centre Sector 32 Near Sector 34 Noida,Logix City Centre Sector 32 Noida,Logix City Centre Sector 32 Noida Noida,American Fast Food Salad Healthy Food,Indian RupeesRs
18383477,1,77.3536634,28.5743086,350,0,0,0,0,1,2.8,Orange,Average,5,Time To Tea,Noida,Food Court 3Rd Floor Logix City Centre Sector 32 Near Sector 34 Noida,Logix City Centre Sector 32 Noida,Logix City Centre Sector 32 Noida Noida,Tea Fast Food,Indian RupeesRs
18383466,1,77.3536634,28.5742189,450,0,0,0,0,1,2.8,Orange,Average,6,Vaango,Noida,Food Court 3Rd Floor Logix City Centre Sector 32 Near Sector 34 Noida,Logix City Centre Sector 32 Noida,Logix City Centre Sector 32 Noida Noida,South Indian,Indian RupeesRs
18396179,1,77.3536634,28.5743086,1000,0,0,0,0,3,3.5,Yellow,Good,18,Biryani Blues,Noida,Food Court Logix City Centre Sector 32 Near Sector 34 Noida,Logix City Centre Sector 32 Noida,Logix City Centre Sector 32 Noida Noida,Biryani Hyderabadi,Indian RupeesRs
18466951,1,0,0,1200,0,0,0,0,3,3.8,Yellow,Good,46,Jungle Jamboree,Noida,Logix City Centre Fd03 2Nd Floor Sector 32 Near Sector 34 Noida,Logix City Centre Sector 32 Noida,Logix City Centre Sector 32 Noida Noida,North Indian Continental Chinese Italian Thai Mughlai,Indian RupeesRs
18337905,1,77.3535737,28.5743001,400,0,0,0,0,1,3.5,Yellow,Good,34,Keventers,Noida,Shop 1 3Rd Floor Logix City Center Sector 32 Near Sector 34 Noida,Logix City Centre Sector 32 Noida,Logix City Centre Sector 32 Noida Noida,Beverages,Indian RupeesRs
18361221,1,77.3536634,28.5743086,600,0,1,0,0,2,3.6,Yellow,Good,20,Pita Pit,Noida,Fc 12A 3Rd Floor Logix City Center Sector 32 Near Sector 34 Noida,Logix City Centre Sector 32 Noida,Logix City Centre Sector 32 Noida Noida,Healthy Food Salad,Indian RupeesRs
18383484,1,77.3536634,28.5743086,300,0,0,0,0,1,0,White,Not Rated,1,Baskin Robbins,Noida,Food Court 3Rd Floor Logix City Centre Sector 32 Near Sector 34 Noida,Logix City Centre Sector 32 Noida,Logix City Centre Sector 32 Noida Noida,Ice Cream,Indian RupeesRs
18440164,1,77.3536862,28.5741982,300,0,0,0,0,1,0,White,Not Rated,3,Cha Cha Cha,Noida,2Nd Floor Logix City Centre Sector 32 Near Sector 34 Noida,Logix City Centre Sector 32 Noida,Logix City Centre Sector 32 Noida Noida,Beverages Fast Food,Indian RupeesRs
18382377,1,77.3537531,28.5744067,250,0,0,0,0,1,0,White,Not Rated,1,Chai Thela,Noida,Lower Ground Floor Logix City Centre Sector 32 Near Sector 34 Noida,Logix City Centre Sector 32 Noida,Logix City Centre Sector 32 Noida Noida,Tea Fast Food,Indian RupeesRs
18383444,1,77.3537531,28.574317,600,0,0,0,0,2,0,White,Not Rated,0,Costa Coffee,Noida,Lower Ground Floor Logix City Centre Sector 32 Near Sector 34 Noida,Logix City Centre Sector 32 Noida,Logix City Centre Sector 32 Noida Noida,Cafe,Indian RupeesRs
18416753,1,77.3536634,28.5743086,300,0,0,0,0,1,0,White,Not Rated,0,Dolce Gelato,Noida,2Nd Floor Logix City Center Mall Sector 32 Near Sector 34 Noida,Logix City Centre Sector 32 Noida,Logix City Centre Sector 32 Noida Noida,Ice Cream Beverages Fast Food,Indian RupeesRs
18441551,1,77.3537083,28.5743576,300,0,0,0,0,1,0,White,Not Rated,1,Joost Juice Bar,Noida,Lowe Ground Floor Logix City Centre Sector 32 Near Sector 34 Noida,Logix City Centre Sector 32 Noida,Logix City Centre Sector 32 Noida Noida,Beverages,Indian RupeesRs
18383481,1,77.35367786,28.57419684,300,0,0,0,0,1,0,White,Not Rated,1,Juice Lounge,Noida,Food Court 3Rd Floor Logix City Centre Sector 32 Near Sector 34 Noida,Logix City Centre Sector 32 Noida,Logix City Centre Sector 32 Noida Noida,Juices Fast Food,Indian RupeesRs
18440406,1,77.3535737,28.5743001,300,0,0,0,0,1,0,White,Not Rated,1,Kings Kulfi,Noida,Food Court Logix City Centre Sector 32 Near Sector 34 Noida,Logix City Centre Sector 32 Noida,Logix City Centre Sector 32 Noida Noida,Desserts Ice Cream,Indian RupeesRs
18381647,1,77.3535737,28.5743001,200,0,0,0,0,1,0,White,Not Rated,0,Kwality WallS SwirlS,Noida,Food Court 3Rd Floor Logix City Centre Sector 32 Near Sector 34 Noida,Logix City Centre Sector 32 Noida,Logix City Centre Sector 32 Noida Noida,Ice Cream Desserts,Indian RupeesRs
18440416,1,77.3537531,28.5744067,100,0,0,0,0,1,0,White,Not Rated,0,Mx Corn,Noida,Lower Ground Floor Logix City Centre Sector 32 Near Sector 34 Noida,Logix City Centre Sector 32 Noida,Logix City Centre Sector 32 Noida Noida,Fast Food,Indian RupeesRs
18371430,1,77.3535737,28.5743001,400,0,0,0,0,1,0,White,Not Rated,0,The Gaming Vegas,Noida,301 The Gaming Vegas Logix City Center Sector 32 Near Sector 34 Noida,Logix City Centre Sector 32 Noida,Logix City Centre Sector 32 Noida Noida,Fast Food,Indian RupeesRs
18383490,1,77.3535737,28.5743001,600,0,1,0,0,2,2.3,Red,Poor,8,Chicago Pizza,Noida,Food Court 3Rd Floor Logix City Centre Sector 32 Near Sector 34 Noida,Logix City Centre Sector 32 Noida,Logix City Centre Sector 32 Noida Noida,Pizza,Indian RupeesRs
18273632,1,77.3536634,28.5743086,400,0,1,0,0,1,2.3,Red,Poor,27,Mr Sub,Noida,Logix City Centre Sector 32 Near Sector 34 Noida,Logix City Centre Sector 32 Noida,Logix City Centre Sector 32 Noida Noida,Fast Food,Indian RupeesRs
18382345,1,77.3665825,28.6123732,200,0,0,0,0,1,0,White,Not Rated,0,Kwality WallS SwirlS,Noida,C2829 Food Court Tower B Logix Cyber Park Sector 62 Noida,Logix Cyber Park Sector 62 Noida,Logix Cyber Park Sector 62 Noida Noida,Ice Cream Desserts,Indian RupeesRs
18382347,1,77.3666722,28.6127402,100,0,0,0,0,1,0,White,Not Rated,0,My Corn,Noida,C2829 Food Court Tower B Logix Cyber Park Sector 62 Noida,Logix Cyber Park Sector 62 Noida,Logix Cyber Park Sector 62 Noida Noida,Fast Food,Indian RupeesRs
3226,1,77.32554484,28.57102038,2200,1,0,0,0,4,3.2,Orange,Average,135,Flluid  Mosaic Hotels,Noida,Mosaic Hotels C1 Sector 18 Noida,Mosaic Hotels Sector 18 Noida,Mosaic Hotels Sector 18 Noida  Noida,Continental North Indian Mexican,Indian RupeesRs
4627,1,77.32554484,28.57102038,1700,1,0,0,0,3,3.3,Orange,Average,61,Latitude  Mosaic Hotels,Noida,Mosaic Hotels C1 Sector 18 Noida,Mosaic Hotels Sector 18 Noida,Mosaic Hotels Sector 18 Noida  Noida,North Indian Chinese,Indian RupeesRs
312278,1,77.5278832,28.4580751,200,0,1,0,0,1,2.9,Orange,Average,9,BakerS Zone,Noida,Msx Mall Site 4 Greater Noida Noida,Msx Mall Greater Noida,Msx Mall Greater Noida Noida,Bakery,Indian RupeesRs
18364351,1,77.5283078,28.4580334,450,0,1,0,0,1,2.7,Orange,Average,5,Chakna,Noida,Shop 1  2 Food Court 3Rd Floor Msx Mall Greater Noida Noida,Msx Mall Greater Noida,Msx Mall Greater Noida Noida,North Indian Chinese,Indian RupeesRs
18373737,1,77.5282389,28.4580767,800,0,0,0,0,2,3.1,Orange,Average,5,Get Set Go,Noida,2Nd Floor Msx Mall Swarn Nagari Greater Noida Noida,Msx Mall Greater Noida,Msx Mall Greater Noida Noida,North Indian Chinese Continental,Indian RupeesRs
18124366,1,77.5282182,28.4579354,550,0,1,0,0,2,3.2,Orange,Average,6,Sip  Snacks,Noida,Msx Mall Greater Noida Noida,Msx Mall Greater Noida,Msx Mall Greater Noida Noida,Chinese North Indian,Indian RupeesRs
18254400,1,77.5279942,28.4580493,400,0,1,0,0,1,2.8,Orange,Average,19,The Anna,Noida,Shop 135 Msx Mall Surajpur Site Iv Delhi Ncr Greater Noida Noida,Msx Mall Greater Noida,Msx Mall Greater Noida Noida,Chinese South Indian Fast Food,Indian RupeesRs
309545,1,77.5281474,28.4578535,400,0,1,0,0,1,3.5,Yellow,Good,83,Kathi Junction,Noida,Shop 132 Ground Floor Msx Mall Greater Noida Noida,Msx Mall Greater Noida,Msx Mall Greater Noida Noida,Fast Food,Indian RupeesRs
310067,1,77.5281286,28.4581066,100,0,0,0,0,1,0,White,Not Rated,2,Golden Chaat,Noida,Ground Floor Msx Mall Greater Noida Noida,Msx Mall Greater Noida,Msx Mall Greater Noida Noida,Fast Food,Indian RupeesRs
18430587,1,0,0,2000,1,0,0,0,4,0,White,Not Rated,0,Malt N Brew,Noida,Park Ascent Plot 126 Noida Khoda Road Opposite Iim Lucknow Noida Campus Sector 62 Noida,Park Ascent Sector 62 Noida,Park Ascent Sector 62 Noida Noida,North Indian Continental Chinese,Indian RupeesRs
6033,1,77.3506896,28.6038697,500,0,0,0,0,2,3.4,Orange,Average,25,Cakewalk  Park Plaza,Noida,Park Plaza Hotel C Block Sector 55 Noida,Park Plaza Hotel Sector 55 Noida,Park Plaza Hotel Sector 55 Noida Noida,Bakery,Indian RupeesRs
6036,1,77.3503437,28.6039396,2000,1,0,0,0,4,3.2,Orange,Average,32,New Town Lounge  Park Plaza,Noida,Park Plaza Hotel C Block Sector 55 Noida,Park Plaza Hotel Sector 55 Noida,Park Plaza Hotel Sector 55 Noida Noida,Continental,Indian RupeesRs
1669,1,77.3497156,28.6037907,2800,1,0,0,0,4,4.1,Green,Very Good,228,New Town Cafe  Park Plaza,Noida,Park Plaza Hotel C Block Sector 55 Noida,Park Plaza Hotel Sector 55 Noida,Park Plaza Hotel Sector 55 Noida Noida,Continental Chinese North Indian,Indian RupeesRs
3924,1,77.32218973,28.56859793,3200,1,0,0,0,4,3.5,Yellow,Good,218,S18  Radisson Blu,Noida,Radisson Blu Hotel L2 Sector 18 Noida,Radisson Blu Sector 18 Noida,Radisson Blu Sector 18 Noida Noida,Mediterranean Continental North Indian Italian,Indian RupeesRs
18383511,1,77.3129503,28.5872879,300,0,0,0,0,1,0,White,Not Rated,0,Foodicious,Noida,B 33 K 1C Sector 1 Noida,Sector 1,Sector 1 Noida,Fast Food Street Food,Indian RupeesRs
18245267,1,77.31409,28.5891934,400,0,0,0,0,1,0,White,Not Rated,2,Rasoi Dil Se,Noida,B40B3 Near Canara Bank Sector 1 Noida,Sector 1,Sector 1 Noida,North Indian Chinese Continental,Indian RupeesRs
304496,1,77.3251735,28.5949741,200,0,0,0,0,1,2.9,Orange,Average,12,Chip Chap Shahi Corner,Noida,C117 Near Kohli Dharam Kanta Sector 10 Noida,Sector 10,Sector 10 Noida,North Indian,Indian RupeesRs
308670,1,77.333568,28.5922973,100,0,0,0,0,1,2.9,Orange,Average,6,MotherS Kitchen,Noida,D 205 Sector 10 Noida,Sector 10,Sector 10 Noida,North Indian,Indian RupeesRs
18462632,1,77.33208809,28.58894661,500,0,0,0,0,2,0,White,Not Rated,2,Food Express,Noida,C94 Sector 10 Noida,Sector 10,Sector 10 Noida,North Indian Mughlai Chinese,Indian RupeesRs
18322648,1,77.3307374,28.5881489,200,0,0,0,0,1,0,White,Not Rated,0,Lemonier,Noida,B109 2Nd Floor Sector 10 Noida,Sector 10,Sector 10 Noida,Bakery,Indian RupeesRs
18356045,1,77.3303336,28.5878866,200,0,0,0,0,1,0,White,Not Rated,0,Punjabi Zaika,Noida,B2 Sector 10 Noida,Sector 10,Sector 10 Noida,North Indian,Indian RupeesRs
18126101,1,77.3323864,28.5914816,350,0,0,0,0,1,0,White,Not Rated,1,Robins Sweets  Restaurant,Noida,C136 Gautam Budh Nagar Sector 10 Noida,Sector 10,Sector 10 Noida,North Indian,Indian RupeesRs
18273622,1,77.331231,28.589854,500,0,1,0,0,2,4,Green,Very Good,76,Tbh  To Be Healthy,Noida,C225 Sector 10 Noida,Sector 10,Sector 10 Noida,Juices Healthy Food,Indian RupeesRs
5742,1,77.3355334,28.597946,600,0,1,0,0,2,2.7,Orange,Average,90,Mehfill,Noida,1  4 L Block Market Behind Metro Hospital Sector 11 Noida,Sector 11,Sector 11 Noida,North Indian Chinese Mughlai,Indian RupeesRs
311186,1,77.3357155,28.5977441,800,1,1,0,0,2,3.3,Orange,Average,34,Punjabi Pakwaan,Noida,Shop 39  40 L93A Sector 11 Noida,Sector 11,Sector 11 Noida,North Indian Chinese,Indian RupeesRs
2331,1,77.335798,28.5976276,300,0,1,0,0,1,2.6,Orange,Average,70,Santushti,Noida,21 L Block Market Behind Metro Hospital Sector 11 Noida,Sector 11,Sector 11 Noida,South Indian North Indian Chinese,Indian RupeesRs
2329,1,77.3358973,28.5976456,600,0,1,0,0,2,3.4,Orange,Average,190,UncleS,Noida,S17 18 L Block Market Sector 11 Noida,Sector 11,Sector 11 Noida,North Indian Mughlai Chinese,Indian RupeesRs
18382363,1,77.338766,28.6003782,900,0,1,0,0,2,3.7,Yellow,Good,38,Cafe Limelight,Noida,T 36 Shop 6 Near Power House Sector 11 Noida,Sector 11,Sector 11 Noida,Cafe North Indian Italian,Indian RupeesRs
18456760,1,0,0,400,0,0,0,0,1,0,White,Not Rated,0,Rendezvous Adda,Noida,Shop H 1727 Near Sahara India Ltd Sector 11 Noida,Sector 11,Sector 11 Noida,North Indian Bengali,Indian RupeesRs
18435292,1,77.335507,28.5978273,550,0,1,0,0,2,0,White,Not Rated,0,Wow Noodle,Noida,L Block Market Behind Metro Hospital Sector 11 Noida,Sector 11,Sector 11 Noida,Chinese,Indian RupeesRs
18435286,1,77.3356238,28.5976592,400,0,1,0,0,1,0,White,Not Rated,2,Wraps Cafe,Noida,L Block Market Behind Metro Hospital Sector 11 Noida,Sector 11,Sector 11 Noida,Fast Food North Indian,Indian RupeesRs
18243997,1,77.36543566,28.5391348,400,0,0,0,0,1,3.2,Orange,Average,33,AlleyS Urbane Cafe,Noida,Main Road Opposite Pathways Noida Near Pnb Sector 104 Near Sector 110 Noida,Sector 110,Sector 110 Noida,Cafe Italian Chinese,Indian RupeesRs
18268352,1,77.36520298,28.53920932,500,0,1,0,0,2,3.4,Orange,Average,33,Backstreet Kitchen,Noida,12A Near Community Centre Sector 104 Near Sector 110 Noida,Sector 110,Sector 110 Noida,North Indian Mughlai Chinese,Indian RupeesRs
18463699,1,77.365561,28.538929,1100,1,0,0,0,3,3.1,Orange,Average,9,BercoS,Noida,104 Hazipur Sector 104 Near Sector 110 Noida,Sector 110,Sector 110 Noida,Chinese Thai,Indian RupeesRs
18376508,1,77.369517,28.545627,400,0,1,0,0,1,2.6,Orange,Average,11,Breaktym,Noida,Near Lotus Boulevrd Gate 4 Sector 100 Near Sector 110 Noida,Sector 110,Sector 110 Noida,North Indian Mughlai,Indian RupeesRs
18146402,1,77.38715278,28.53304444,1400,0,1,0,0,3,2.5,Orange,Average,12,ChawlaS 2,Noida,A217 Main Market Opposite Kendriya Vihar Sector 110 Noida,Sector 110,Sector 110 Noida,North Indian Mughlai Chinese,Indian RupeesRs
